Sales,Quantity,Discount,Profit,Order_ID,Product_ID
6.216,6,0.8,-9.6348,US-2016-132577,OFF-BI-10004040
23.616,9,0.2,2.6568,US-2016-132577,OFF-AR-10003481
24.032,2,0.2,-0.6008,US-2016-132577,TEC-AC-10000387
2.088,1,0.2,0.6786,US-2016-132577,OFF-LA-10000262
4.488,6,0.8,-6.732,US-2016-132577,OFF-BI-10003196
29.22,3,0,12.8568,CA-2015-114048,FUR-FU-10004351
6.48,1,0,3.1104,CA-2015-137281,OFF-PA-10001870
1.188,2,0.7,-0.99,US-2017-162068,OFF-BI-10002813
272.646,3,0.1,18.1764,CA-2017-100111,FUR-CH-10003846
212.8,2,0,95.76,CA-2017-100111,TEC-AC-10002647
38.52,9,0,18.1044,CA-2017-100111,OFF-PA-10000807
72.64,2,0,21.792,CA-2017-100111,TEC-AC-10001465
45.4,4,0,12.712,CA-2017-100111,OFF-ST-10000615
13.76,2,0,6.3296,CA-2017-100111,OFF-PA-10002713
80.991,1,0.1,8.0991,CA-2017-100111,FUR-CH-10003061
11.784,3,0.2,3.9771,CA-2017-100111,OFF-BI-10000343
4.36,2,0,1.7876,CA-2017-100111,OFF-FA-10000304
2888.127,11,0.1,609.7157,CA-2017-100111,FUR-CH-10004086
1299.66,2,0,350.9082,CA-2017-100111,TEC-PH-10002885
2254.41,5,0.1,375.735,CA-2017-100111,FUR-CH-10001215
104.85,3,0,28.3095,CA-2017-100111,TEC-PH-10000215
59.97,3,0,20.3898,CA-2017-100111,TEC-AC-10001998
314.532,2,0.4,-83.8752,US-2017-132381,FUR-TA-10002356
13.632,4,0.2,3.5784,CA-2015-147011,OFF-AR-10002399
19.432,2,0.8,-49.5516,CA-2014-120852,OFF-AP-10001563
65.44,5,0.2,-8.18,CA-2014-120852,TEC-AC-10004510
6,2,0.2,2.1,CA-2016-150007,OFF-LA-10001982
1.908,3,0.8,-3.2436,CA-2016-150007,OFF-BI-10004141
1474.802,7,0.3,-21.0686,CA-2016-124590,FUR-CH-10004495
110.096,2,0.2,33.0288,CA-2016-124590,OFF-AP-10002311
16.752,6,0.2,5.4444,CA-2016-124590,OFF-FA-10000585
1537.074,9,0.3,0,CA-2016-124590,FUR-CH-10000454
449.372,2,0.3,-12.8392,CA-2016-124590,FUR-CH-10003746
41.904,6,0.2,14.1426,CA-2016-133802,OFF-BI-10003291
2279.96,4,0,592.7896,US-2016-113677,TEC-PH-10002114
14.94,3,0,6.8724,US-2016-113677,OFF-LA-10001569
191.976,3,0.2,19.1976,CA-2017-143378,TEC-PH-10001425
23.832,3,0.2,6.5538,CA-2017-143378,OFF-AR-10001915
409.216,8,0.2,61.3824,CA-2017-143378,FUR-FU-10004864
72.588,2,0.7,-128.2388,CA-2017-143378,FUR-BO-10001972
61.568,2,0.2,4.6176,CA-2017-152660,OFF-ST-10000532
20.96,4,0.2,6.812,CA-2015-142139,OFF-PA-10003883
44.75,5,0,8.5025,CA-2017-145772,TEC-AC-10003038
11.96,2,0,5.382,CA-2017-145772,OFF-PA-10001593
3.912,1,0.2,1.2714,CA-2017-145772,OFF-BI-10002049
327.996,6,0.1,54.666,CA-2016-124100,FUR-CH-10003817
49.408,4,0.2,18.528,US-2014-158400,OFF-BI-10002353
53.25,3,0,20.7675,CA-2017-162033,TEC-AC-10003116
3.76,2,0,1.316,CA-2017-162033,OFF-FA-10003021
767.214,14,0.1,161.9674,CA-2014-163447,FUR-CH-10004477
163.96,5,0.2,59.4355,CA-2017-145737,OFF-PA-10001033
161.28,2,0.2,12.096,CA-2016-148096,FUR-TA-10004152
192.8,4,0,55.912,CA-2016-146766,OFF-AR-10002135
27.696,3,0.2,3.462,CA-2015-105613,TEC-AC-10000521
73.164,6,0.8,-186.5682,CA-2015-105613,OFF-AP-10000026
32.064,6,0.2,11.2224,US-2016-142251,OFF-PA-10002986
205.666,2,0.15,-12.098,CA-2014-131247,FUR-BO-10001337
115.44,3,0,30.0144,US-2015-113593,OFF-ST-10000532
274.8,5,0,134.652,CA-2017-121083,OFF-PA-10001497
195.64,4,0,3.9128,CA-2017-121083,OFF-ST-10002554
257.98,2,0,74.8142,CA-2017-121083,TEC-PH-10001336
119.04,6,0,48.8064,CA-2017-121083,OFF-AR-10002987
20.07,3,0,9.2322,CA-2017-151190,OFF-PA-10000575
11.76,4,0,3.1752,CA-2014-133543,OFF-AR-10003394
11.76,4,0,3.1752,CA-2017-105130,OFF-AR-10003394
40.736,2,0.2,14.7668,CA-2017-105130,OFF-BI-10001191
201.584,2,0.2,12.599,CA-2016-161928,TEC-PH-10003484
340.704,6,0.2,-34.0704,CA-2017-101322,FUR-CH-10003968
354.9,5,0,88.725,US-2016-106600,FUR-BO-10001608
1198.33,10,0.15,70.49,CA-2014-111871,FUR-BO-10004218
87.92,4,0,0.8792,CA-2017-139437,OFF-ST-10002485
51.968,2,0.2,10.3936,CA-2017-151484,FUR-FU-10001876
51.336,3,0.2,5.7753,CA-2017-151484,OFF-ST-10002370
332.704,1,0.2,33.2704,CA-2017-151484,OFF-ST-10000142
42.408,3,0.2,9.5418,CA-2017-151484,FUR-FU-10004671
81.54,3,0,38.3238,CA-2016-104150,OFF-EN-10002504
167.28,12,0,23.4192,CA-2016-104150,TEC-AC-10004803
772.68,4,0,108.1752,CA-2016-161025,OFF-ST-10001932
323.976,3,0.2,28.3479,CA-2014-103989,TEC-PH-10004667
11.808,4,0.2,3.9852,CA-2014-103989,OFF-LA-10000443
26.16,3,0.2,1.962,CA-2014-103989,OFF-ST-10000918
33.57,5,0.7,-25.737,CA-2014-103989,OFF-BI-10001196
4.992,3,0.2,1.3728,CA-2014-103989,FUR-FU-10003981
20.016,3,0.2,5.5044,CA-2014-103989,FUR-FU-10002508
170.24,2,0.2,53.2,CA-2014-103989,TEC-AC-10002647
117.456,3,0.2,44.046,CA-2015-142433,OFF-PA-10002377
22.96,2,0,11.2504,CA-2015-132815,OFF-PA-10004530
13.36,2,0,6.4128,CA-2014-101266,OFF-PA-10002986
34.248,3,0.2,11.5587,CA-2016-141523,OFF-BI-10000948
3.52,2,0,1.0208,CA-2016-141523,OFF-AR-10001545
26.7,5,0,12.549,US-2014-106299,OFF-BI-10001758
21.2,2,0,9.116,US-2014-106299,TEC-AC-10003237
838.38,2,0,226.3626,US-2014-106299,OFF-ST-10002011
1690.04,4,0,422.51,CA-2015-158421,FUR-CH-10000309
85.96,7,0,24.0688,CA-2015-158421,OFF-ST-10002444
121.96,2,0,57.3212,CA-2015-158421,OFF-EN-10001453
23.92,4,0,11.7208,CA-2015-158421,OFF-PA-10001801
63.96,2,0,6.396,CA-2015-158421,OFF-ST-10000563
629.95,5,0,176.386,CA-2015-158421,TEC-PH-10000369
113.73,3,0,32.9817,CA-2015-158421,TEC-PH-10002538
14.6,2,0,6.862,CA-2015-158421,OFF-BI-10000050
887.84,8,0,17.7568,CA-2015-158421,OFF-ST-10004186
403.92,5,0.2,25.245,CA-2016-143609,FUR-CH-10004218
106.8,10,0.2,10.68,CA-2015-138331,OFF-AR-10002952
70.95,3,0,20.5755,CA-2015-138954,OFF-ST-10003058
34.944,6,0.2,11.7936,CA-2015-138954,OFF-BI-10003963
119.04,6,0,35.712,CA-2015-138954,OFF-AR-10001955
383.84,4,0.2,47.98,CA-2017-157903,TEC-PH-10004345
799.56,9,0,207.8856,CA-2016-157259,FUR-FU-10003192
31.44,3,0,8.4888,CA-2017-107986,OFF-ST-10001325
25.92,5,0.2,9.072,CA-2017-104927,OFF-PA-10000019
6.33,5,0.8,-9.8115,CA-2017-104927,OFF-BI-10003429
75.88,5,0.2,26.558,CA-2017-104927,OFF-PA-10000176
329.988,2,0.4,-76.9972,CA-2017-113453,TEC-PH-10004165
71.376,3,0.2,-4.461,CA-2017-113453,OFF-ST-10000352
63.77,7,0,28.6965,CA-2015-149909,OFF-PA-10000726
50.97,3,0,13.2522,CA-2015-149909,TEC-PH-10001536
96.08,2,0,46.1184,CA-2015-149909,OFF-PA-10001790
1439.968,4,0.2,485.9892,CA-2015-146675,TEC-CO-10001766
43.56,3,0.2,-4.9005,CA-2015-146675,TEC-AC-10004396
563.92,5,0.2,7.049,CA-2016-118332,FUR-CH-10001708
235.152,8,0.4,-47.0304,CA-2016-133669,TEC-PH-10001305
7.712,2,0.2,1.7352,CA-2017-145660,FUR-FU-10002885
51.016,7,0.2,15.9425,CA-2016-133697,OFF-PA-10000726
25.248,4,0.2,7.89,CA-2016-133697,OFF-FA-10003112
56.686,1,0.3,-14.5764,CA-2016-133697,FUR-CH-10002372
51.168,2,0.2,-6.396,CA-2017-148138,OFF-ST-10000563
2793.528,9,0.2,942.8157,CA-2017-119809,OFF-BI-10003925
1000.02,7,0,290.0058,CA-2017-119809,OFF-ST-10003306
65.94,3,0,22.4196,CA-2017-119809,FUR-FU-10001475
18.24,3,0,9.12,CA-2017-149944,OFF-FA-10003495
76.12,2,0,22.0748,CA-2017-149944,OFF-AP-10004708
7.64,1,0,3.7436,CA-2014-128538,OFF-EN-10001219
68.16,3,0,27.9456,CA-2015-161711,FUR-FU-10000087
62.24,8,0,29.2528,CA-2015-161711,OFF-EN-10001539
29.97,3,0,0.2997,US-2015-129553,TEC-PH-10004897
125.7,6,0,35.196,CA-2016-160220,TEC-PH-10001300
191.98,2,0,51.8346,CA-2016-160220,TEC-PH-10001557
20.86,7,0,1.4602,CA-2016-160220,OFF-ST-10000617
56.7,9,0,26.082,US-2017-157224,OFF-LA-10000121
72.704,4,0.2,19.0848,CA-2017-140627,FUR-FU-10000087
12.264,7,0.2,1.0731,CA-2017-140627,OFF-AR-10000422
218.352,3,0.2,-54.588,CA-2017-140627,OFF-ST-10004123
66.294,1,0.7,-103.8606,CA-2015-133445,FUR-BO-10003660
291.168,4,0.2,-14.5584,CA-2015-133445,FUR-CH-10000422
88.776,3,0.2,7.7679,CA-2014-148782,TEC-PH-10002923
110.376,4,0.4,-20.2356,CA-2016-148208,TEC-PH-10004093
55.176,3,0.2,15.8631,CA-2016-148208,TEC-AC-10000171
30.32,4,0,11.8248,CA-2017-127656,OFF-AR-10001166
177.568,2,0.2,8.8784,US-2017-142188,FUR-CH-10003199
19.44,3,0,9.3312,US-2017-142188,OFF-PA-10002005
71.28,11,0,34.2144,US-2017-142188,OFF-PA-10004101
1471.96,5,0.2,459.9875,US-2017-142188,OFF-BI-10004600
79.96,5,0.2,-17.991,US-2017-142188,TEC-PH-10000127
57.576,3,0.2,21.591,CA-2016-144400,OFF-EN-10004386
26.336,4,0.2,9.2176,US-2016-155180,OFF-BI-10004506
166.5,3,0,21.645,CA-2015-134075,FUR-FU-10004597
360.38,2,0,93.6988,CA-2015-134075,OFF-ST-10001496
11.744,1,0.2,3.8168,US-2016-131912,OFF-BI-10004236
247.44,8,0,101.4504,CA-2017-141572,FUR-FU-10001185
18.24,2,0.7,-14.592,CA-2014-134621,OFF-BI-10000977
25.35,3,0,7.605,CA-2016-165561,OFF-SU-10004782
119.04,6,0,30.9504,CA-2015-112305,OFF-AR-10002067
22.14,3,0,6.4206,CA-2015-112305,FUR-FU-10002364
13.98,2,0,6.0114,CA-2015-112305,TEC-AC-10002018
43.41,1,0,19.9686,CA-2017-121580,OFF-BI-10000632
6.24,3,0,2.6208,CA-2017-121580,FUR-FU-10003981
465.16,2,0,120.9416,CA-2017-121580,OFF-AP-10001564
7.98,1,0,3.99,CA-2017-121580,OFF-PA-10004082
2.394,1,0.8,-6.3441,CA-2014-101147,OFF-AP-10004249
58.32,9,0,27.9936,CA-2014-165806,OFF-PA-10003441
200.97,3,0,50.2425,CA-2014-165806,TEC-PH-10004922
21.36,8,0,8.1168,CA-2015-151624,FUR-FU-10001731
9.856,4,0.2,3.4496,CA-2017-139444,OFF-LA-10000134
3.444,1,0.7,-2.5256,CA-2015-133977,OFF-BI-10003166
384.592,2,0.2,-81.7258,CA-2017-141425,OFF-SU-10000646
22.92,3,0,11.2308,CA-2015-133536,OFF-EN-10004459
11.36,4,0,5.5664,CA-2015-150441,OFF-BI-10003529
14.592,3,0.2,4.9248,CA-2015-162607,OFF-BI-10002949
41.4,4,0,19.872,CA-2017-103506,OFF-LA-10001158
442.372,7,0.8,-729.9138,CA-2016-132479,OFF-BI-10004584
34.5,3,0,15.525,CA-2017-160724,OFF-BI-10004965
28.85,5,0,14.425,US-2016-115952,OFF-BI-10004654
3.488,2,0.2,1.1772,CA-2014-146731,OFF-PA-10000141
143.856,9,0.2,48.5514,CA-2014-146731,OFF-PA-10001019
311.98,2,0,93.594,CA-2015-115392,TEC-PH-10002496
22.45,5,0,10.327,CA-2015-115392,OFF-BI-10000829
39.992,1,0.2,-7.9984,CA-2017-102379,TEC-PH-10001448
1159.056,9,0.2,43.4646,CA-2017-102379,FUR-CH-10004983
179.9,5,0,44.975,CA-2017-102379,OFF-AR-10004022
116.312,7,0.2,23.2624,CA-2017-149706,TEC-AC-10001284
12.42,3,0,4.4712,US-2016-139087,FUR-FU-10001847
428.4,3,0,89.964,US-2016-139087,TEC-AC-10004595
24.75,5,0,10.89,US-2016-139087,FUR-FU-10004164
87.71,7,0,41.2237,US-2016-139087,OFF-LA-10001074
69.52,2,0,17.38,US-2016-139087,OFF-ST-10000604
20.784,2,0.2,-4.6764,US-2016-139087,TEC-PH-10000148
12.816,3,0.2,4.1652,US-2016-139087,OFF-BI-10000042
5.904,2,0.2,1.9926,CA-2017-152226,OFF-LA-10000443
63.824,2,0.2,9.5736,CA-2015-116484,FUR-FU-10002874
141.552,3,0.2,-26.541,CA-2015-116484,OFF-ST-10003994
304.9,5,0,143.303,CA-2016-100944,OFF-EN-10001453
563.24,5,0.2,56.324,CA-2016-100944,FUR-CH-10000988
661.176,2,0.4,-231.4116,CA-2016-125080,FUR-TA-10003238
239.976,3,0.2,17.9982,CA-2016-121020,TEC-PH-10001061
502.488,3,0.2,-87.9354,CA-2014-100090,FUR-TA-10003715
196.704,6,0.2,68.8464,CA-2014-100090,OFF-BI-10001597
915.136,4,0.2,102.9528,US-2015-139675,FUR-CH-10004063
327.76,8,0,91.7728,US-2015-139675,FUR-FU-10001979
701.96,2,0,168.4704,CA-2017-143756,FUR-CH-10001854
88.776,3,0.2,7.7679,CA-2015-151253,TEC-PH-10002923
64.14,3,0,16.6764,CA-2015-151253,OFF-AR-10004691
33.552,1,0.2,12.582,CA-2014-141152,OFF-BI-10002931
1737.18,6,0,503.7822,CA-2014-141313,OFF-AP-10002651
704.25,5,0,84.51,CA-2014-141313,OFF-ST-10000689
141.76,4,0,66.6272,CA-2014-141313,OFF-PA-10003302
36.36,3,0.2,12.2715,CA-2014-169852,OFF-BI-10001460
25.83,3,0,9.5571,CA-2017-107314,FUR-FU-10003489
24.588,3,0.8,-38.1114,US-2014-161305,OFF-BI-10002794
13.984,2,0.2,4.7196,US-2014-161305,OFF-EN-10000461
195.96,5,0.2,19.596,CA-2017-166919,TEC-PH-10001305
74.352,3,0.2,23.235,CA-2017-162712,OFF-PA-10000167
6.68,1,0,3.2064,CA-2017-107552,OFF-PA-10002947
17.584,7,0.2,-4.1762,CA-2016-163328,OFF-SU-10002301
104.784,1,0.2,-14.4078,CA-2016-163328,FUR-CH-10003298
47.952,3,0.2,16.7832,CA-2016-163328,OFF-PA-10004353
650.352,3,0.2,-97.5528,CA-2016-163328,FUR-CH-10000229
629.184,8,0.2,228.0792,CA-2016-163328,OFF-LA-10003930
15.176,1,0.2,5.3116,CA-2016-163328,OFF-PA-10000176
127.95,3,0,21.7515,CA-2014-112837,FUR-FU-10004006
579.51,3,0,81.1314,CA-2017-120019,OFF-ST-10001932
14.99,1,0,7.3451,CA-2017-120019,TEC-PH-10000923
151.92,4,0,45.576,CA-2014-100762,OFF-AR-10000380
196.62,2,0,96.3438,CA-2014-100762,OFF-LA-10003930
144.12,3,0,69.1776,CA-2014-100762,OFF-PA-10001815
15.96,2,0,7.98,CA-2014-100762,OFF-PA-10004082
39.96,5,0.2,3.4965,CA-2017-161459,TEC-PH-10004071
34.08,6,0,15.336,CA-2017-161459,OFF-PA-10002377
10.368,2,0.2,3.6288,CA-2017-160017,OFF-PA-10001800
7.752,3,0.2,2.8101,CA-2014-123316,OFF-BI-10002764
15.28,2,0,7.4872,CA-2014-141299,OFF-EN-10004459
65.97,3,0,31.0059,CA-2014-104402,TEC-MA-10000423
33.4,5,0,16.032,CA-2015-110289,OFF-PA-10002986
210.84,4,0,103.3116,CA-2015-110289,OFF-EN-10001434
13.98,1,0,4.0542,CA-2014-167927,OFF-ST-10000760
272.94,3,0,30.0234,CA-2014-167927,FUR-FU-10002918
19.05,5,0,8.9535,CA-2014-167927,OFF-BI-10000605
247.716,4,0.1,93.5816,CA-2014-167927,OFF-AP-10002311
66.58,2,0,15.9792,CA-2014-167927,OFF-ST-10003123
43.92,3,0,12.7368,CA-2014-167927,OFF-AR-10004456
14.73,3,0,4.8609,CA-2014-167927,FUR-FU-10002268
29.7,5,0,13.365,CA-2014-167927,OFF-BI-10004364
49.12,4,0,23.0864,CA-2014-133305,OFF-PA-10001970
18.28,5,0.2,6.398,CA-2014-133305,OFF-BI-10002954
47.04,4,0,15.9936,CA-2016-165995,FUR-FU-10000672
339.96,5,0.2,42.495,CA-2016-165995,TEC-PH-10004908
87.8,4,0,43.9,CA-2017-143112,TEC-PH-10003095
221.382,2,0.1,2.4598,CA-2017-143112,FUR-CH-10002880
5199.96,4,0,1351.9896,CA-2017-143112,TEC-MA-10001047
156.512,4,0.2,-35.2152,US-2017-105830,OFF-ST-10002554
119.85,3,0,52.734,CA-2015-146255,TEC-AC-10004469
30.44,2,0,14.9156,CA-2015-146255,OFF-BI-10000309
69.28,2,0,33.2544,CA-2015-146255,OFF-BI-10001765
587.97,3,0,170.5113,CA-2015-146255,TEC-PH-10001619
24.55,5,0,12.0295,CA-2017-104822,OFF-LA-10002034
12.176,1,0.2,4.4138,CA-2015-104486,OFF-BI-10000309
37.32,3,0,10.4496,CA-2015-104486,OFF-ST-10000876
35.06,2,0,10.518,CA-2015-104486,OFF-SU-10002573
108.4,5,0.6,-105.69,CA-2017-161557,FUR-FU-10004622
361.376,2,0.2,27.1032,CA-2017-161130,TEC-PH-10002549
2.412,1,0.7,-2.01,US-2015-161347,OFF-BI-10004209
8.39,1,0,2.0975,US-2015-109015,OFF-AP-10001962
337.98,2,0,101.394,US-2015-109015,TEC-PH-10002922
83.92,5,0.2,-13.637,CA-2014-110611,OFF-ST-10000642
19.68,5,0.2,6.888,CA-2017-139080,OFF-BI-10001757
25.92,4,0,12.4416,CA-2017-139080,OFF-PA-10004621
6.48,1,0,3.1104,CA-2017-139080,OFF-PA-10002262
86.352,6,0.2,8.6352,CA-2017-139080,TEC-PH-10004100
56.3,2,0,15.764,CA-2015-115693,OFF-AR-10003582
51.016,7,0.2,8.2901,US-2014-107993,OFF-AR-10003179
150.8,5,0.2,56.55,CA-2017-110443,OFF-BI-10001670
1039.992,1,0.2,103.9992,CA-2017-110443,TEC-MA-10002073
51.84,8,0,24.8832,CA-2017-110443,OFF-PA-10003797
41.22,1,0,11.1294,CA-2017-144848,TEC-PH-10004006
240.37,1,0,7.2111,CA-2017-144848,OFF-SU-10000646
119.02,2,0,33.3256,CA-2017-144848,TEC-PH-10002262
133.12,5,0.2,49.92,US-2017-147998,OFF-BI-10002082
38.08,5,0.6,-29.512,CA-2016-103919,FUR-FU-10001756
113.568,2,0.2,12.7764,CA-2016-113425,FUR-BO-10002598
83.92,4,0,21.8192,CA-2017-143035,FUR-FU-10001934
6.63,3,0,3.1161,CA-2017-143035,OFF-AR-10001130
371.97,3,0,66.9546,CA-2017-143035,TEC-AC-10002049
561.584,2,0.2,70.198,CA-2014-107811,FUR-CH-10001394
99.92,5,0.2,-1.249,CA-2014-107811,OFF-ST-10000798
4.928,2,0.2,1.7248,CA-2016-163216,OFF-LA-10000134
14.76,2,0,4.2804,US-2016-116442,FUR-FU-10002364
99.99,1,0,41.9958,CA-2017-150623,TEC-AC-10004571
286.15,5,0,71.5375,CA-2017-150623,OFF-ST-10003692
49.792,8,0.2,-11.8256,US-2014-163797,OFF-FA-10001883
299.975,5,0.5,-167.986,CA-2016-127236,FUR-BO-10004015
158.376,4,0.4,-36.9544,CA-2016-127236,TEC-PH-10000141
32.784,4,0.8,-52.4544,US-2017-104661,OFF-BI-10001597
47.984,2,0.2,14.3952,US-2017-104661,TEC-AC-10003628
62.592,8,0.2,13.3008,US-2017-104661,TEC-AC-10002331
4.276,1,0.8,-6.6278,US-2017-104661,OFF-BI-10001098
10.56,2,0,4.752,CA-2014-134103,OFF-PA-10001204
229.94,2,0,6.8982,CA-2014-134103,OFF-ST-10000991
311.15,5,0,146.2405,CA-2015-147529,OFF-EN-10000056
12.96,2,0,6.3504,CA-2015-147529,OFF-PA-10003349
14.62,2,0,6.7252,CA-2016-129126,OFF-PA-10001471
5.76,2,0,2.8224,CA-2016-129126,OFF-LA-10003190
21.48,6,0,10.5252,CA-2016-129126,OFF-FA-10000621
396.92,4,0,198.46,CA-2016-129126,FUR-FU-10002937
17.15,1,0,4.6305,CA-2016-129126,OFF-ST-10004507
23.12,2,0.2,7.803,CA-2016-129126,OFF-BI-10000279
5.248,2,0.2,0.5904,CA-2017-131632,OFF-AR-10003651
824.95,5,0,247.485,CA-2017-151981,TEC-PH-10003601
24.64,8,0,11.8272,CA-2017-151981,OFF-LA-10002195
227.88,6,0,68.364,CA-2017-151981,OFF-AR-10000380
241.96,2,0,33.8744,CA-2017-125472,FUR-BO-10000330
3.89,1,0,1.8672,CA-2017-125472,OFF-BI-10000591
8.01,3,0,3.0438,CA-2017-125472,FUR-FU-10001731
177.48,3,0.2,19.9665,CA-2015-156328,TEC-PH-10001198
569.568,2,0.2,7.1196,CA-2017-154074,FUR-CH-10002331
149.73,7,0,43.4217,CA-2017-154074,OFF-ST-10002370
899.43,5,0.3,-12.849,CA-2017-161774,FUR-CH-10003981
46.2,5,0.2,5.775,CA-2017-161774,OFF-AR-10001446
47.952,3,0.2,16.1838,CA-2017-161774,OFF-PA-10000300
7.992,1,0.2,0.6993,CA-2017-161774,TEC-PH-10004071
76.864,2,0.2,26.9024,CA-2017-161774,OFF-PA-10003134
102.93,3,0,48.3771,CA-2017-151211,OFF-BI-10002735
98.16,6,0,9.816,CA-2017-151211,TEC-AC-10004510
11.52,5,0.7,-7.68,CA-2017-142671,OFF-BI-10004099
83.88,1,0.2,29.358,CA-2017-144750,OFF-PA-10003395
108.576,4,0.4,-25.3344,CA-2016-111976,TEC-PH-10002890
5.984,2,0.2,-1.3464,CA-2016-111976,OFF-FA-10004968
21.96,2,0,6.1488,CA-2016-140130,OFF-SU-10001218
368.97,3,0,81.1734,CA-2016-140130,FUR-CH-10002084
12.39,3,0,3.4692,CA-2016-140130,OFF-AR-10004269
332.94,3,0,9.9882,CA-2016-140130,OFF-ST-10001128
111.93,7,0,34.6983,CA-2014-159121,TEC-AC-10002006
454.272,8,0.2,-73.8192,CA-2015-149650,FUR-CH-10003956
19.44,3,0,9.3312,CA-2017-115777,OFF-PA-10000552
8399.976,4,0.4,1119.9968,CA-2016-143714,TEC-CO-10004722
6.294,1,0.7,-4.196,CA-2016-143714,OFF-BI-10004308
10.368,2,0.2,3.6288,CA-2016-143714,OFF-PA-10000029
122.382,3,0.4,-24.4764,CA-2016-143714,TEC-PH-10004080
25.984,2,0.2,-1.624,CA-2014-165764,OFF-ST-10001558
945.036,6,0.4,-299.2614,CA-2014-165764,FUR-TA-10001768
14.301,7,0.7,-10.4874,CA-2014-165764,OFF-BI-10002982
410.352,3,0.2,-51.294,CA-2014-165764,FUR-FU-10001468
23.52,5,0.2,8.526,CA-2015-121405,OFF-PA-10001838
180.96,5,0.2,13.572,CA-2015-121405,TEC-PH-10002890
35,4,0,14.7,US-2017-116897,FUR-FU-10004963
477.15,5,0,28.629,US-2017-116897,OFF-ST-10000025
302.376,3,0.2,22.6782,US-2017-116897,TEC-PH-10004389
974.988,4,0.3,-97.4988,US-2017-113992,FUR-TA-10000577
589.41,5,0.1,-6.549,CA-2014-166891,FUR-CH-10003298
34.7,5,0,12.492,CA-2016-101161,OFF-AR-10001860
99.87,3,0,23.9688,CA-2016-101161,OFF-ST-10003123
37.94,2,0,18.2112,CA-2016-101161,OFF-PA-10001295
24.9,5,0,11.454,CA-2016-101161,OFF-LA-10000407
82.26,3,0,33.7266,CA-2016-101161,FUR-FU-10003535
7.104,6,0.2,2.4864,CA-2015-151785,OFF-FA-10000611
103.5,5,0.6,-77.625,US-2017-119816,FUR-FU-10004848
2.464,1,0.2,0.8624,US-2017-119816,OFF-LA-10002381
8.72,1,0.2,0.654,US-2017-119816,OFF-ST-10000918
10.76,2,0,5.1648,CA-2015-156510,OFF-BI-10000822
45.68,2,0,21.0128,CA-2015-156510,OFF-PA-10002222
6.7,1,0,2.211,CA-2015-156510,OFF-AR-10004930
158.376,3,0.2,13.8579,US-2015-110261,TEC-PH-10001750
3.44,2,0.2,0.559,CA-2015-125710,OFF-AR-10000657
56.56,2,0,15.2712,CA-2017-161102,OFF-ST-10003442
36.96,7,0,11.4576,CA-2017-161102,FUR-FU-10003142
135.99,1,0,36.7173,CA-2014-110065,TEC-PH-10002468
15.96,7,0,7.0224,CA-2014-110065,OFF-AR-10004165
3.76,2,0,1.0904,US-2017-133361,OFF-AR-10001919
14.7,5,0,6.615,US-2017-133361,OFF-AR-10003045
37.2,5,0,9.3,US-2017-133361,OFF-AR-10003338
89.97,3,0,18.8937,US-2017-133361,TEC-AC-10003280
261.96,2,0,23.5764,US-2017-133361,FUR-CH-10003298
74,5,0,37,US-2017-133361,OFF-LA-10004544
13.28,2,0,6.3744,US-2016-155404,FUR-FU-10004586
84.96,6,0.2,6.372,CA-2015-114503,OFF-ST-10003572
68.46,7,0,25.3302,CA-2017-153080,TEC-AC-10002331
2079.4,5,0,582.232,CA-2016-163804,OFF-ST-10000142
629.95,5,0,176.386,CA-2016-163804,TEC-PH-10000441
72.42,6,0,23.8986,CA-2016-163804,FUR-FU-10004864
131.98,2,0,35.6346,CA-2015-108532,TEC-PH-10001750
114.52,7,0,11.452,CA-2015-108532,TEC-AC-10004510
100.24,10,0.2,33.831,CA-2014-151897,OFF-LA-10001074
871.8,3,0.2,87.18,CA-2016-113292,OFF-AP-10003590
61.96,4,0.5,-53.2856,CA-2014-149524,FUR-BO-10003433
4.554,3,0.7,-3.4914,CA-2017-140872,OFF-BI-10002432
5.2,2,0.2,0.585,CA-2017-140872,OFF-AP-10003622
205.992,1,0.2,-2.5749,CA-2017-140872,TEC-AC-10003832
15.552,3,0.2,5.4432,CA-2017-140872,OFF-PA-10000809
503.96,5,0.2,50.396,CA-2017-140872,TEC-PH-10000441
24.472,7,0.2,1.8354,CA-2017-140872,OFF-AP-10002287
241.568,2,0.2,0,CA-2017-140872,FUR-BO-10002824
110.4,2,0.2,-4.14,CA-2017-140872,TEC-AC-10002942
384.768,2,0.4,-115.4304,CA-2017-113908,FUR-TA-10001932
78.66,6,0,36.1836,CA-2017-113908,TEC-MA-10003173
45.36,4,0,22.2264,CA-2017-113908,OFF-PA-10004156
962.08,4,0.2,156.338,CA-2015-120621,OFF-AP-10002945
12.843,3,0.7,-9.8463,CA-2015-120621,OFF-BI-10000948
295.456,14,0.2,96.0232,CA-2015-120621,OFF-PA-10002254
32.4,5,0,15.552,US-2017-148866,OFF-PA-10004782
103.936,4,0.2,16.8896,CA-2014-149594,FUR-FU-10000222
289.568,2,0.2,10.8588,CA-2016-113845,FUR-BO-10004695
39.72,5,0.2,4.4685,CA-2016-113845,OFF-ST-10003327
244.768,4,0.2,24.4768,CA-2016-113845,TEC-PH-10003357
24,2,0.2,-2.7,CA-2017-111262,TEC-AC-10002167
15.552,3,0.2,5.4432,CA-2017-111262,OFF-PA-10001937
